chrom,TSS,TES,symbol,log2FoldChange,peak_chrom,start,end,peak_id,peak_count,strand,number_of_overlaps,id,TKO_mean_exp
chr11,60776024,60779023,Smcr8,-0.34000616493649416,chr11,60777801,60780999,peak_1926,12.350192775824397,.,1222,ENSMUSG00000049323,12.846739529757503
chr11,60877773,60880772,Tmem11,-0.15420733527319522,.,-1,-1,.,-1,.,0,ENSMUSG00000043284,13.996055326032156
chr11,61265965,61268964,Aldh3a2,-0.9197713404193056,chr11,61264001,61286999,peak_1933,109.71741629579628,.,2999,ENSMUSG00000010025,13.347090232052969
chr11,61578188,61581187,Epn2,-0.12384455956542724,.,-1,-1,.,-1,.,0,ENSMUSG00000001036,12.251929580071993
chr11,61955263,61958262,Specc1,-0.6530157345181331,chr11,61950801,61956599,peak_1942,9.882320620010137,.,1336,ENSMUSG00000042331,12.419705777945271
chr11,62457042,62460041,Ncor1,0.03286994682071394,.,-1,-1,.,-1,.,0,ENSMUSG00000018501,12.12008500786164
chr11,62877955,62880954,Tvp23b,0.03872071188261042,.,-1,-1,.,-1,.,0,ENSMUSG00000014177,11.089068928081062
chr11,69086990,69089989,Vamp2,0.18042115390746227,chr11,69064401,69103599,peak_1979,105.69166511700799,.,2999,ENSMUSG00000020894,13.292474877626717
chr11,69093717,69096716,Per1,0.06396211426096908,chr11,69064401,69103599,peak_1979,105.69166511700799,.,2999,ENSMUSG00000020893,10.902801696811244
chr11,69836285,69839284,Nlgn2,0.41482301379258907,.,-1,-1,.,-1,.,0,ENSMUSG00000051790,13.93851227469664
chr11,69899572,69902571,Neurl4,0.015168107923087036,.,-1,-1,.,-1,.,0,ENSMUSG00000047284,10.052438148342258
chr11,69999095,70002094,Dvl2,0.09857366449689371,chr11,69983001,70000199,peak_1999,31.258656549528364,.,1104,ENSMUSG00000020888,12.563913958530398
chr11,70667917,70670916,Spag7,0.10868485998349425,chr11,70649401,70673999,peak_2006,69.74054881414067,.,2999,ENSMUSG00000018287,13.345465136193717
chr11,72040532,72043531,Pimreg,-1.1819171269126367,.,-1,-1,.,-1,.,0,ENSMUSG00000020808,11.544380016836962
chr11,72688506,72691505,Ankfy1,-0.2092697768900524,.,-1,-1,.,-1,.,0,ENSMUSG00000020790,10.231773331060484
chr11,76397641,76400640,Nxn,1.4974340790386844,.,-1,-1,.,-1,.,0,ENSMUSG00000020844,11.02761667057979
chr11,76622059,76625058,Abr,-0.2893214070243735,chr11,76623801,76624599,peak_2053,1.4288890678506283,.,798,ENSMUSG00000017631,13.892514620132308
chr11,76845519,76848518,Cpd,0.017518666672555937,.,-1,-1,.,-1,.,0,ENSMUSG00000020841,12.197920533862238
chr11,77606316,77609315,Taok1,0.16892217346690533,chr11,77608001,77608999,peak_2060,1.667341129362835,.,998,ENSMUSG00000017291,11.248046734945987
chr11,77684655,77687654,Nufip2,-0.2269813518495385,.,-1,-1,.,-1,.,0,ENSMUSG00000037857,14.986577598059183
chr11,77981254,77984253,Phf12,0.3361520786951375,.,-1,-1,.,-1,.,0,ENSMUSG00000037791,11.675408443851069
chr11,78164090,78167089,Traf4,0.26774464657048636,chr11,78166201,78188199,peak_2065,31.223851656514338,.,888,ENSMUSG00000017386,10.494680087334315
chr11,78510693,78513692,Poldip2,0.05153619698997406,.,-1,-1,.,-1,.,0,ENSMUSG00000001100,12.611366643569594
chr11,78534861,78537860,Ift20,0.3078487916630928,.,-1,-1,.,-1,.,0,ENSMUSG00000001105,11.555629039395763
chr11,82762845,82765844,Zfp830,-0.15478441528750592,.,-1,-1,.,-1,.,0,ENSMUSG00000046010,10.174973929076963
chr11,85233631,85236630,Appbp2,-0.10177934839320506,.,-1,-1,.,-1,.,0,ENSMUSG00000018481,10.766764787850004
chr11,86356103,86359102,Med13,0.5030645732985893,chr11,86322201,86356399,peak_2132,58.734823478111146,.,296,ENSMUSG00000034297,13.777122737387986
chr11,87590662,87593661,Mtmr4,0.10693032211050892,chr11,87583001,87599399,peak_2145,30.839838319975193,.,2999,ENSMUSG00000018401,13.798031279824114
chr11,88096558,88099557,Cuedc1,-0.07195353322641623,chr11,88090001,88196799,peak_2154,580.1967590472175,.,2999,ENSMUSG00000018378,14.946555800005871
chr11,88863087,88866086,Akap1,-0.06956366661818283,chr11,88845401,88866199,peak_2162,19.719130919759422,.,2999,ENSMUSG00000018428,12.325406810843246
chr11,94676016,94679015,Xylt2,0.09197831790925605,.,-1,-1,.,-1,.,0,ENSMUSG00000020868,10.98398719130946
chr11,95075302,95078301,Itga3,-0.09782223538433797,chr11,95066601,95106999,peak_2198,284.9775957008875,.,2999,ENSMUSG00000001507,12.97921851034565
chr11,96004441,96007440,Igf2bp1,-0.28606680476383484,chr11,95979001,96021399,peak_2215,139.60690050253262,.,2999,ENSMUSG00000013415,14.132508830271185
chr11,96848370,96851369,Copz2,-0.23295425622555122,chr11,96818201,96864999,peak_2227,91.38730237570475,.,2999,ENSMUSG00000018672,13.367683524331643
chr11,96914997,96917996,Cdk5rap3,0.13003881768268413,chr11,96916801,96922599,peak_2229,27.243717013029922,.,1195,ENSMUSG00000018669,14.37621285100994
chr11,97314216,97317215,Mrpl45,0.04211479373731916,chr11,97286401,97324399,peak_2235,91.38996980391288,.,2999,ENSMUSG00000018882,11.458239343090199
chr11,97698998,97701997,Pcgf2,0.6289858792215224,chr11,97700601,97748199,peak_2242,54.17449335078348,.,1396,ENSMUSG00000018537,12.770693599097656
chr11,98585869,98588868,Ormdl3,0.35038774796783956,.,-1,-1,.,-1,.,0,ENSMUSG00000038150,11.768253335916443
chr11,98773834,98776833,Nr1d1,-0.5959440508095033,chr11,98706001,98800399,peak_2254,251.59439366881648,.,2999,ENSMUSG00000020889,11.6540637192391
chr11,99229518,99232517,Smarce1,-0.06893271488825789,chr11,99215601,99232999,peak_2262,15.373777753603981,.,2999,ENSMUSG00000037935,10.986510638968543
chr11,100440309,100443308,Nt5c3b,-0.7433251989986306,chr11,100438601,100440399,peak_2274,2.223604443285162,.,90,ENSMUSG00000017176,10.485122985256922
chr11,100471242,100474241,Klhl11,-0.314509853387284,.,-1,-1,.,-1,.,0,ENSMUSG00000048732,14.20421389631272
chr11,100618689,100621688,Dnajc7,0.046350590219790565,.,-1,-1,.,-1,.,0,ENSMUSG00000014195,12.63359214359856
chr11,100617744,100620743,Nkiras2,0.1061233728842031,.,-1,-1,.,-1,.,0,ENSMUSG00000017837,10.259625635712759
chr11,100849225,100852224,Stat5b,-0.16212698857486915,chr11,100841401,100861999,peak_2279,26.784924624692554,.,2999,ENSMUSG00000020919,12.74132949847134
chr11,100938041,100941040,Stat3,0.2794977599249181,chr11,100931601,100940799,peak_2280,9.842492794340702,.,2758,ENSMUSG00000004040,12.289667834412622
chr11,101007952,101010951,Atp6v0a1,0.35448917712626027,chr11,100993801,101009399,peak_2282,38.757939220498166,.,1447,ENSMUSG00000019302,10.726383437918892
chr11,101081065,101084064,Coasy,0.33989205974876374,chr11,101057601,101094999,peak_2284,79.90682785545484,.,2999,ENSMUSG00000001755,10.949038038552489
chr11,101300787,101303786,Becn1,0.37354002684577176,.,-1,-1,.,-1,.,0,ENSMUSG00000035086,12.264123661534397
chr11,101446907,101449906,Ifi35,0.13028374433331708,.,-1,-1,.,-1,.,0,ENSMUSG00000010358,14.420515713900553
chr11,101731419,101734418,Dhx8,-0.04247256923383836,.,-1,-1,.,-1,.,0,ENSMUSG00000034931,11.269475293934192
chr11,102154905,102157904,Tmem101,0.0734026877693173,.,-1,-1,.,-1,.,0,ENSMUSG00000020921,10.682598011733893
chr11,102228667,102231666,Hdac5,0.51593730649521,.,-1,-1,.,-1,.,0,ENSMUSG00000008855,12.592469142900761
chr11,102283431,102286430,Tmub2,0.15342932849001284,chr11,102283401,102316599,peak_2305,30.995611703760343,.,2999,ENSMUSG00000034757,13.417661624325117
chr11,102923625,102926624,Kif18b,-1.471017941201982,chr11,102915601,102927399,peak_2317,33.9266289470684,.,2999,ENSMUSG00000051378,14.304572972349353
chr11,103100182,103103181,Acbd4,0.7268150129331605,chr11,103092601,103115199,peak_2320,95.40237184043752,.,2999,ENSMUSG00000056938,13.547701635051494
chr11,103411188,103414187,Plekhm1,-0.3206676237236515,chr11,103360601,103420399,peak_2323,277.93268012903616,.,2999,ENSMUSG00000034247,12.91492678777241
chr11,104467362,104470361,Kansl1,0.06624251289598863,chr11,104469601,104470799,peak_2329,2.9981916455291846,.,760,ENSMUSG00000018412,12.48225666632064
chr11,104549121,104552120,Cdc27,-0.1509849067820172,.,-1,-1,.,-1,.,0,ENSMUSG00000020687,13.218392521085683
chr11,106214845,106217844,Ccdc47,-0.21876688871679845,chr11,106217801,106218799,peak_2343,1.6555124915500563,.,43,ENSMUSG00000078622,14.337814580183547
chr11,107130628,107133627,Bptf,0.011666811621162652,.,-1,-1,.,-1,.,0,ENSMUSG00000040481,10.813012627532062
chr11,109610468,109613467,Wipi1,-0.3749686822095436,.,-1,-1,.,-1,.,0,ENSMUSG00000041895,10.715747661259726
chr11,113647669,113650668,Cog1,-0.17713772409589618,chr11,113648401,113656199,peak_2415,14.33560013837898,.,2267,ENSMUSG00000018661,11.34584651776627
chr11,115402252,115405251,Mrpl58,-0.2681748955346428,.,-1,-1,.,-1,.,0,ENSMUSG00000018858,13.253695700951104
chr11,115813224,115816223,Tsen54,0.09789140686273055,chr11,115810601,115825199,peak_2441,16.924150204730125,.,2999,ENSMUSG00000020781,10.837287654697212
chr11,116028822,116031821,Unk,-0.0376096619726598,chr11,116027601,116035199,peak_2444,35.73133188849999,.,2999,ENSMUSG00000020770,14.808638814178739
chr11,116166667,116169666,Fbf1,-0.16350288094858803,chr11,116125601,116167399,peak_2446,152.3404973851279,.,732,ENSMUSG00000020776,13.068519881432733
chr11,116841950,116844949,Jmjd6,-0.24277770224721976,.,-1,-1,.,-1,.,0,ENSMUSG00000056962,12.624212842090989
chr11,117652789,117655788,Tnrc6c,0.02241016035283542,.,-1,-1,.,-1,.,0,ENSMUSG00000025571,10.450157096518518
chr11,117780699,117783698,Tmc6,0.5069048417539003,chr11,117778601,117792799,peak_2467,30.934444463547578,.,2999,ENSMUSG00000025572,11.324555891257518
chr11,118288745,118291744,Usp36,-0.40144631014035,chr11,118287401,118289199,peak_2474,2.6209231347565543,.,454,ENSMUSG00000033909,10.595060255250495
chr11,118426703,118429702,C1qtnf1,1.2865028879927363,chr11,118397201,118441599,peak_2476,133.57100898024555,.,2999,ENSMUSG00000017446,12.162938723151909
chr11,119354037,119357036,Sgsh,-0.07805690268219863,chr11,119354201,119354999,peak_2485,1.283176512415456,.,798,ENSMUSG00000005043,13.450599776816706
chr11,119601405,119604404,Rptor,-0.032595224451570426,.,-1,-1,.,-1,.,0,ENSMUSG00000025583,10.831851666272117
chr11,120231447,120234446,Bahcc1,-0.43156643456577626,chr11,120217201,120273199,peak_2495,325.80017286978494,.,2999,ENSMUSG00000039741,10.835244853664273
chr11,120596921,120599920,Anapc11,-0.12651002858967877,.,-1,-1,.,-1,.,0,ENSMUSG00000025135,13.810774460810896
chr11,120616437,120619436,Pcyt2,-0.22763663393538677,.,-1,-1,.,-1,.,0,ENSMUSG00000025137,13.774968579259859
chr11,120712239,120715238,Cenpx,-0.2006361938997924,chr11,120659201,120783999,peak_2499,766.9364566504657,.,2999,ENSMUSG00000025144,13.201388926530573
chr11,120712425,120715424,Lrrc45,-0.07858806692352671,chr11,120659201,120783999,peak_2499,766.9364566504657,.,2999,ENSMUSG00000025145,13.902290841098365
chr11,120782708,120785707,Rfng,-0.24161698683400604,chr11,120659201,120783999,peak_2499,766.9364566504657,.,1291,ENSMUSG00000025158,14.093703230404605
chr11,120794904,120797903,Dus1l,-0.1543241691438358,chr11,120796401,120797799,peak_2500,8.423876928610838,.,1398,ENSMUSG00000025155,14.674937615876763
chr11,121227823,121230822,Cybc1,-0.19144471987338263,.,-1,-1,.,-1,.,0,ENSMUSG00000039294,10.867116268894192
chr11,121235753,121238752,Narf,-0.20263617625044125,chr11,121234001,121238999,peak_2505,7.508901454394285,.,2999,ENSMUSG00000000056,11.941510763292372
chr11,121352946,121355945,Wdr45b,-0.27129652469709015,.,-1,-1,.,-1,.,0,ENSMUSG00000025173,14.124472332506945
chr11,121450449,121453448,Tbcd,-0.08516314556000151,chr11,121451001,121451799,peak_2506,1.1237305036485916,.,798,ENSMUSG00000039230,13.9824092244708
chr13,12463445,12466444,Lgals8,-0.08478869667826311,.,-1,-1,.,-1,.,0,ENSMUSG00000057554,12.510996198162443
chr13,17942740,17945739,Rala,-0.015582988484612438,.,-1,-1,.,-1,.,0,ENSMUSG00000008859,14.90293241097186
chr13,21177945,21180944,Trim27,-0.19699085438530342,chr13,21177601,21179199,peak_3097,4.136925382711304,.,1254,ENSMUSG00000021326,14.633629269173227
chr13,21785719,21788718,Hist1h2an,-1.4590699302935757,.,-1,-1,.,-1,.,0,ENSMUSG00000069309,12.173485514088915
chr13,22034069,22037068,H2ac12,-0.5071307170766343,.,-1,-1,.,-1,.,0,NA,NA
chr13,22041445,22044444,H2ac11,-1.5793026658202731,chr13,22037601,22053199,peak_3106,15.74202273148969,.,2999,NA,NA
chr13,23541893,23544892,H2bc9,-1.5780593150590185,chr13,23528001,23589399,peak_3112,51.81214565334142,.,2999,NA,NA
chr13,23750767,23753766,H3c2,-1.2695819835814381,chr13,23728601,23764599,peak_3115,62.0240588653247,.,2999,NA,NA
chr13,31805133,31808132,Foxc1,1.607517994639753,chr13,31796001,31827199,peak_3172,180.7636084025341,.,2999,ENSMUSG00000050295,13.639259968193585
chr13,32800538,32803537,Wrnip1,-0.2879847503973496,.,-1,-1,.,-1,.,0,ENSMUSG00000021400,11.868811184276097
chr13,37992718,37995717,Ssr1,-0.26017836977087894,.,-1,-1,.,-1,.,0,ENSMUSG00000021427,14.686671025327795
chr13,40999523,41002522,Pak1ip1,-0.0681905404020925,chr13,40970601,41003799,peak_3224,52.2240692232502,.,2999,ENSMUSG00000038683,10.478987892627927
chr13,45000648,45003647,Dtnbp1,-0.157191534367721,chr13,45002601,45006799,peak_3261,14.704617599483447,.,1046,ENSMUSG00000057531,10.508817320977212
chr13,46668022,46671021,Fam8a1,-0.15127503946465518,.,-1,-1,.,-1,.,0,ENSMUSG00000069237,12.934345732753899
chr13,46726441,46729440,Nup153,-0.1754666805230718,.,-1,-1,.,-1,.,0,ENSMUSG00000021374,11.202566933573905
chr13,47104702,47107701,Dek,-0.6983795744135074,.,-1,-1,.,-1,.,0,ENSMUSG00000021377,11.13854783278234
chr13,48869620,48872619,Phf2,-0.07053927948909451,.,-1,-1,.,-1,.,0,ENSMUSG00000038025,12.495465304820453
chr13,51099380,51102379,Spin1,0.5343107224308141,chr13,51101801,51106199,peak_3298,3.514895710549137,.,578,ENSMUSG00000021395,11.542669196996938
chr13,54609845,54612844,Cltb,-0.3485816377045253,.,-1,-1,.,-1,.,0,ENSMUSG00000047547,12.127225154353383
chr13,55535159,55538158,Ddx41,-0.06103327267816325,.,-1,-1,.,-1,.,0,ENSMUSG00000021494,11.021085667818934
chr13,55633527,55636526,Ddx46,-0.1478203310083567,.,-1,-1,.,-1,.,0,ENSMUSG00000021500,11.017548237839526
chr13,56701510,56704509,Smad5,-0.3435210869560699,chr13,56700601,56702799,peak_3361,7.086323135092835,.,1289,ENSMUSG00000021540,10.173174642527815
chr13,66931330,66934329,Ptdss1,-0.10839867005674596,.,-1,-1,.,-1,.,0,ENSMUSG00000021518,10.264234333711629
chr13,72627320,72630319,Irx2,0.11804318814556668,chr13,72621201,72639199,peak_3408,62.018719876550534,.,2999,ENSMUSG00000001504,11.137126325323942
chr13,73327013,73330012,Mrpl36,-0.06778188570180706,chr13,73328801,73330799,peak_3409,5.87526821111794,.,1211,ENSMUSG00000021607,10.747921066602178
chr13,74807311,74810310,Cast,0.014626240118567635,.,-1,-1,.,-1,.,0,ENSMUSG00000021585,10.568701192628982
chr13,75942426,75945425,Rhobtb3,0.45003634340198734,chr13,75944601,75949399,peak_3420,13.999834269813915,.,824,ENSMUSG00000021589,10.976167412493059
chr13,93770130,93773129,Arsb,0.17287991860937957,chr13,93770201,93771399,peak_3464,3.3355557067023622,.,1198,ENSMUSG00000042082,10.310489589637687
chr13,94056296,94059295,Lhfpl2,-0.9409268607265712,chr13,94049201,94205199,peak_3469,436.6417764345468,.,2999,ENSMUSG00000045312,10.08690474056242
chr13,97136438,97139437,Nsa2,0.14158448951953487,.,-1,-1,.,-1,.,0,ENSMUSG00000060739,13.603107049616085
chr13,97239605,97242604,Enc1,-0.08921662055801309,chr13,97238001,97272799,peak_3494,125.35480940059122,.,2999,ENSMUSG00000041773,10.329605946635152
chr13,98352742,98355741,Foxd1,0.09439705014142614,chr13,98351601,98374599,peak_3506,12.27178498950916,.,2999,ENSMUSG00000078302,10.438529624838937
chr13,98924885,98927884,Tnpo1,0.0663805965768377,chr13,98918201,98927999,peak_3516,10.524602607711383,.,2999,ENSMUSG00000009470,14.517458063119612
chr13,99343206,99346205,Ptcd2,-0.030025248891557155,chr13,99345801,99527999,peak_3525,711.1737638549523,.,404,ENSMUSG00000021650,10.190248438402968
chr13,99515041,99518040,Map1b,-0.5436453285853469,chr13,99345801,99527999,peak_3525,711.1737638549523,.,2999,ENSMUSG00000052727,12.005631535597814
chr13,100785071,100788070,Ccnb1,-1.2741145660002067,chr13,100782401,100785399,peak_3536,6.1767453564301436,.,328,ENSMUSG00000041431,13.005187156751951
chr13,103919015,103922014,Erbin,0.2812546495185276,chr13,103909001,103924799,peak_3559,26.37588663946738,.,2999,ENSMUSG00000021709,14.078178271676363
chr12,9568616,9571615,Osr1,-0.38026398093863384,chr12,9566401,9595599,peak_2546,77.76108610035605,.,2999,ENSMUSG00000048387,14.554000384443873
chr12,16893395,16896394,Rock2,-0.06933260505773518,chr12,16828201,16893999,peak_2570,272.4248134665534,.,604,ENSMUSG00000020580,13.845428865451728
chr12,24973425,24976424,Kidins220,0.500270822384922,.,-1,-1,.,-1,.,0,ENSMUSG00000036333,10.894472559848255
chr12,29936108,29939107,Pxdn,-0.13040197303950696,chr12,29933201,29965399,peak_2602,25.973282787298498,.,2999,ENSMUSG00000020674,11.230263644690845
chr12,32059797,32062796,Prkar2b,0.009026136843661114,chr12,32039801,32114599,peak_2621,271.09605504079434,.,2999,ENSMUSG00000002997,14.819135510570591
chr12,33956171,33959170,Twist1,0.5655183901748437,chr12,33955801,33964799,peak_2631,4.572478031589997,.,2999,ENSMUSG00000035799,11.796130866812723
chr12,40247005,40250004,Ifrd1,-0.38586965786956534,chr12,40244601,40251199,peak_2651,17.206504174498033,.,2999,ENSMUSG00000001627,13.811813272920727
chr12,49381160,49384159,Foxg1,1.2731133958873118,chr12,49380401,49411999,peak_2666,121.93713897524042,.,2999,ENSMUSG00000020950,10.025863423037496
chr12,51828037,51831036,Hectd1,0.14508346527167545,chr12,51824801,51832799,peak_2675,4.303527223584666,.,2999,ENSMUSG00000035247,11.61240811237356
chr12,54655074,54658073,Sptssa,-0.12319419797182843,.,-1,-1,.,-1,.,0,ENSMUSG00000044408,10.929171474787443
chr12,54794204,54797203,Snx6,-0.013475649664299701,chr12,54791201,54794399,peak_2702,4.492784900127691,.,195,ENSMUSG00000005656,11.944927903181831
chr12,54861378,54864377,Cfl2,-0.4290818183602295,chr12,54849201,54861799,peak_2704,20.46861179896062,.,421,ENSMUSG00000062929,14.699373882885828
chr12,57228912,57231911,Prps1l3,0.03982955326586194,.,-1,-1,.,-1,.,0,ENSMUSG00000079104,11.299927338416298
chr12,59010518,59013517,Sec23a,-0.10143353955770437,.,-1,-1,.,-1,.,0,ENSMUSG00000020986,10.42349878803439
chr12,69581611,69584610,Vcpkmt,-0.6267169208927701,chr12,69362001,69584999,peak_2730,1414.2118650492328,.,2999,ENSMUSG00000049882,11.562465777640025
chr12,69985503,69988502,Sav1,-0.5121513633127346,chr12,69979201,70031399,peak_2733,249.05815921584565,.,2999,ENSMUSG00000021067,13.365250576195576
chr12,70451595,70454594,Tmx1,-0.13656173667316776,chr12,70453601,70455999,peak_2736,1.9396086316546572,.,993,ENSMUSG00000021072,14.839612806434218
chr12,70824014,70827013,Frmd6,-0.46902189746355116,.,-1,-1,.,-1,.,0,ENSMUSG00000048285,13.82896075865693
chr12,70973121,70976120,Psma3,-0.16562085307889118,chr12,70966201,70974199,peak_2745,16.692466604772978,.,1078,ENSMUSG00000060073,14.650693091395258
chr12,73052388,73055387,Six1,1.0521963541117152,chr12,73010801,73055599,peak_2757,181.11238386047455,.,2999,ENSMUSG00000051367,10.90501104071395
chr12,76253798,76256797,Mthfd1,-0.5554355836121863,.,-1,-1,.,-1,.,0,ENSMUSG00000021048,11.63877953029252
chr12,78860139,78863138,Atp6v1d,0.33948884627151676,.,-1,-1,.,-1,.,0,ENSMUSG00000021114,12.111955154364733
chr12,78860319,78863318,Eif2s1,-0.2601280622676892,.,-1,-1,.,-1,.,0,ENSMUSG00000021116,10.644932631093631
chr12,80789010,80792009,Susd6,0.06026140980642711,.,-1,-1,.,-1,.,0,ENSMUSG00000021133,10.995354583803751
chr12,83686652,83689651,Psen1,-0.047452721501536704,.,-1,-1,.,-1,.,0,ENSMUSG00000019969,10.75134756044586
chr12,84217382,84220381,Elmsan1,-0.18759435359990886,chr12,84215601,84221999,peak_2846,10.994970478331538,.,2999,ENSMUSG00000042507,10.707425941784471
chr12,85286939,85289938,Acyp1,0.007362136297471629,chr12,85158601,85305599,peak_2855,972.5126485942427,.,2999,ENSMUSG00000008822,11.002419847090211
chr12,86077542,86080541,Tgfb3,0.3903260328238282,.,-1,-1,.,-1,.,0,ENSMUSG00000021253,14.421414735405206
chr12,86081041,86084040,Ift43,-0.21120802000752756,chr12,86083601,86111799,peak_2865,51.0471976898334,.,439,ENSMUSG00000007867,12.351113624259535
chr12,87264979,87267978,Ahsa1,-0.19608995180918146,.,-1,-1,.,-1,.,0,ENSMUSG00000021037,13.232003260639333
chr12,88248601,88251600,Gm8332,-0.006209718518404647,.,-1,-1,.,-1,.,0,ENSMUSG00000095799,13.068521244390752
chr12,91847658,91850657,Sel1l,0.25461089013408267,chr12,91842801,91847999,peak_2881,7.404710554471832,.,341,ENSMUSG00000020964,12.823703954480282
chr12,101817556,101820555,Fbln5,1.3633026689986834,chr12,101800801,101820999,peak_2911,12.950326721387801,.,2999,ENSMUSG00000021186,10.917277474615583
chr12,103424331,103427330,Ddx24,-0.013846153648209231,chr12,103426001,103437999,peak_2920,52.20281105210429,.,1329,ENSMUSG00000041645,10.850457388467454
chr12,108178079,108181078,Ccnk,-0.06161241838783132,.,-1,-1,.,-1,.,0,ENSMUSG00000021258,11.738067467879482
chr12,108369457,108372456,Eml1,-1.6372940009533805,chr12,108366201,108430599,peak_2945,186.84239437707626,.,2999,ENSMUSG00000058070,10.138462692129112
chr12,110445620,110448619,Ppp2r5c,0.07613812270816447,.,-1,-1,.,-1,.,0,ENSMUSG00000017843,10.829992299641328
chr12,112643179,112646178,Siva1,-0.26716237320108605,.,-1,-1,.,-1,.,0,ENSMUSG00000064326,10.671051752882928
chr15,10484448,10487447,Brix1,-0.205133126704413,.,-1,-1,.,-1,.,0,ENSMUSG00000022247,10.15337305994504
chr15,11995484,11998483,Sub1,0.3748075523744094,chr15,11996001,11997199,peak_4150,2.027712321081172,.,1198,ENSMUSG00000022205,11.399528563902011
chr15,25621025,25624024,Myo10,0.13276437351486073,chr15,25620201,25657799,peak_4176,77.40746909282466,.,2999,ENSMUSG00000022272,11.39610235254726
chr15,27629194,27632193,Otulin,-0.24816022168504334,chr15,27457201,27632799,peak_4187,874.8339151485368,.,2999,ENSMUSG00000046034,14.727824798164237
chr15,28024349,28027348,Trio,-0.09309000742573974,.,-1,-1,.,-1,.,0,ENSMUSG00000022263,10.520781724183538
chr15,32243310,32246309,Sema5a,-2.5465744459670328,chr15,32239601,32354599,peak_4204,632.8308423849146,.,2999,ENSMUSG00000022231,11.776511298053611
chr15,32919223,32922222,Sdc2,0.5047801100409498,.,-1,-1,.,-1,.,0,ENSMUSG00000022261,13.909499986759537
chr15,34081194,34084193,Mtdh,0.038602914719602144,chr15,34066601,34081599,peak_4214,9.12641507851946,.,405,ENSMUSG00000022255,10.557808705376805
chr15,37006274,37009273,Zfp706,-0.32004635002757936,chr15,37001001,37009199,peak_4236,12.817080230354428,.,2925,ENSMUSG00000062397,14.410760935873313
chr15,38517767,38520766,Azin1,-0.5559892431555326,chr15,38520201,38521999,peak_4246,3.250128273769875,.,565,ENSMUSG00000037458,14.28912873459295
chr15,38660433,38663432,Atp6v1c1,-0.14683491869946924,.,-1,-1,.,-1,.,0,ENSMUSG00000022295,13.772370408012266
chr15,41445982,41448981,Oxr1,-0.8007098326565615,.,-1,-1,.,-1,.,0,ENSMUSG00000022307,10.767721385020039
chr15,43281220,43284219,Eif3e,-0.04183851702690032,.,-1,-1,.,-1,.,0,ENSMUSG00000022336,14.201770151235825
chr15,43475729,43478728,Emc2,0.2787844016819482,chr15,43430201,43488999,peak_4269,266.02287909019196,.,2999,ENSMUSG00000022337,10.250343505278913
chr15,58822139,58825138,Tmem65,-0.10876882944323481,chr15,58813801,58825199,peak_4344,14.117122274608448,.,2999,ENSMUSG00000062373,10.67360240188438
chr15,74751547,74754546,Lynx1,-0.0901118544044584,.,-1,-1,.,-1,.,0,ENSMUSG00000022594,10.035540969231011
chr15,75047331,75050330,Ly6c1,-0.26976273802963485,.,-1,-1,.,-1,.,0,ENSMUSG00000079018,12.95987074185084
chr15,76012837,76015836,Fam83h,0.04876844077214736,.,-1,-1,.,-1,.,0,ENSMUSG00000046761,12.009319343171569
chr15,76325897,76328896,Exosc4,-0.02161541570796768,.,-1,-1,.,-1,.,0,ENSMUSG00000034259,12.028736794313765
chr15,76367398,76370397,Hgh1,-0.09594673959787516,chr15,76367801,76370799,peak_4453,3.2595385018575396,.,2596,ENSMUSG00000022554,10.088042481905067
chr15,76378761,76381760,Mroh1,0.28538554211019246,chr15,76381401,76383199,peak_4454,2.3378581615588176,.,359,ENSMUSG00000022558,14.619756206725846
chr15,76947006,76950005,1110038F14Rik,0.2631167405802456,.,-1,-1,.,-1,.,0,ENSMUSG00000063236,13.075616370016053
chr15,78946224,78949223,Triobp,0.17876367858750478,.,-1,-1,.,-1,.,0,ENSMUSG00000033088,11.930386803605487
chr15,79107398,79110397,Micall1,0.17907109462300844,chr15,79104801,79111799,peak_4486,11.629580684333908,.,2999,ENSMUSG00000033039,10.166653077347755
chr15,79657699,79660698,Cby1,-0.25687086392860725,.,-1,-1,.,-1,.,0,ENSMUSG00000022428,13.103444287297696
chr15,79689345,79692344,Gtpbp1,-0.44495921921881726,.,-1,-1,.,-1,.,0,ENSMUSG00000042535,14.419350047160561
chr15,79776350,79779349,Dnal4,-0.06175423692487786,.,-1,-1,.,-1,.,0,ENSMUSG00000022420,12.809621589145149
chr15,80013478,80016477,Pdgfb,-0.06349002204670068,chr15,80002601,80101999,peak_4499,391.98711046995794,.,2999,ENSMUSG00000000489,12.093517904702173
chr15,80172221,80175220,Mgat3,0.10083014954410785,chr15,80127601,80181799,peak_4501,155.24249090646754,.,2999,ENSMUSG00000042428,11.177288780232034
chr15,81189258,81192257,Mrtfa,0.48631195911664804,chr15,81157201,81200199,peak_4515,79.45005865712461,.,2999,NA,NA
chr15,81359313,81362312,Slc25a17,0.051431820290559135,.,-1,-1,.,-1,.,0,ENSMUSG00000022404,14.34492723819176
chr15,81464796,81467795,Rbx1,-0.13833143135901013,chr15,81464401,81466199,peak_4519,6.511671718985068,.,1403,ENSMUSG00000022400,12.411638994078848
chr15,81743557,81746556,Zc3h7b,0.059826951083153224,.,-1,-1,.,-1,.,0,ENSMUSG00000022390,12.552961052203923
